id,contig,og,description,start_coord,end_coord
3796,0,PG0000856_0,Allantoinase,539087,540565
3797,0,PG0000312_0,Putative_allantoin_permease,537464,539147
3798,0,OG0003331,2-hydroxy-3-oxopropionate_reductase,536586,537464
3799,0,PG0000209_0,Hydroxypyruvate_isomerase,535697,536586
3800,0,PG0001595_0,Glyoxylate_carboligase,533826,535710
3801,0,OG0002820,HTH-type_transcriptional_repressor_AllR,533011,533826
3802,0,OG0002819,Ureidoglycolate_lyase,532451,532933
3803,0,PG0001594_0,HTH-type_transcriptional_activator_AllS,531226,532451
3804,0,OG0002818,tRNA_2-selenouridine_synthase,530132,531226
3805,0,PG0003981_0,hypothetical_protein,528900,530132
3806,0,OG0004116,hypothetical_protein,528640,528900
3807,0,PG0000002_1,Putative_deoxyribonuclease_RhsC,527949,528640
3808,0,OG0004312,hypothetical_protein,527581,527949
3809,0,PG0000002_0,Putative_deoxyribonuclease_RhsC,522830,527581
3810,0,OG0002817,hypothetical_protein,520416,522830
3811,0,OG0002816,Lipoprotein-releasing_system_ATP-binding_protein_LolD,519733,520419
3812,0,OG0003104,Acyl-CoA_thioesterase_1,519139,519732
3813,0,OG0002815,putative_oxidoreductase,518340,519110
3814,0,OG0002814,Thioredoxin,517425,518279
3815,0,OG0001593,putative_iron_export_permease_protein_FetB,516583,517362
3816,0,OG0001592,putative_iron_export_ATP-binding_protein_FetA,515919,516596
3817,0,OG0001591,Modulator_of_FtsH_protease_HflK,514856,515773
3818,0,OG0001590,Inner_membrane_protein_YbbJ,514401,514859
3819,0,OG0001589,HTH-type_transcriptional_regulator_CueR,513993,514400
3820,0,OG0002813,Inner_membrane_transport_protein_YbaT,512576,513868
3821,0,PG0001588_0,Glutaminase_1,511379,512576
3822,0,PG0001587_0,Copper-exporting_P-type_ATPase_A,508559,511641
3823,0,OG0003535,putative_HTH-type_transcriptional_regulator_YbaQ,508218,508559
3824,0,PG0001586_0,hypothetical_protein,507082,508218
3825,0,OG0002812,Cys-tRNA_Pro_/Cys-tRNA_Cys__deacylase_YbaK,506603,507082
3826,0,PG0000311_0,Mannosylglucosyl-3-phosphoglycerate_phosphatase,504696,506603
3827,0,OG0002811,Fosmidomycin_resistance_protein,503476,504696
3828,0,OG0002810,Inner_membrane_protein_YbaL,501562,503238
3829,0,OG0001585,Inosine-guanosine_kinase,500125,501429
3830,0,OG0001584,Acetyl_esterase,499014,499973
3831,0,OG0001583,Ferrochelatase,498055,499017
3832,0,OG0001582,Adenylate_kinase,497175,497819
3833,0,OG0001581,Chaperone_protein_HtpG,495120,496994
3834,0,OG0001580,Recombination_protein_RecR,494405,495010
3835,0,OG0001579,Nucleoid-associated_protein_YbaB,494076,494405
3836,0,OG0001578,DNA_polymerase_III_subunit_tau,492092,494023
3837,0,OG0001577,Adenine_phosphoribosyltransferase,491412,491963
3838,0,OG0001576,Inner_membrane_protein_YbaN,490882,491259
3839,0,OG0001575,Primosomal_replication_protein_N'',490285,490812
3840,0,OG0001574,hypothetical_protein,490110,490271
3841,0,PG0000855_0,Mechanosensitive_channel_MscK,486408,490110
3842,0,PG0000296_0,HTH-type_transcriptional_regulator_AcrR,485619,486536
3843,0,OG0001573,Multidrug_efflux_pump_subunit_AcrA,484426,485619
3844,0,PG0000050_0,Multidrug_efflux_pump_subunit_AcrB,480708,484426
3845,0,OG0001572,Hha_toxicity_modulator_TomB,480334,480708
3846,0,OG0001571,Hemolysin_expression-modulating_protein_Hha,480090,480308
3847,0,PG0000854_0,Maltose_O-acetyltransferase,479251,480090
3848,0,OG0001570,Inner_membrane_protein_YlaC,478781,479251
3849,0,PG0000378_0,Putative_cyclic-di-GMP_phosphodiesterase_YlaB,477025,478781
3850,0,OG0002809,hypothetical_protein,476672,477025
3851,0,OG0001569,DNA_base-flipping_protein,475982,476293
3852,0,OG0001568,hypothetical_protein,475379,475951
3853,0,OG0001567,Acyl-CoA_thioesterase_2,474301,475161
3854,0,OG0001566,Ammonia_channel,472966,474252
3855,0,OG0001565,Nitrogen_regulatory_protein_P-II_2,472598,472936
3856,0,PG0000853_0,Multidrug_resistance-like_ATP-binding_protein_MdlB,470643,472598
3857,0,OG0001564,putative_multidrug_resistance_ABC_transporter_ATP-binding/permease_protein_YheI,468871,470643
3858,0,PG0000852_0,DNA-binding_transcriptional_activator_DecR,468230,468871
3859,0,OG0001563,HMP-PP_phosphatase,467412,468230
3860,0,PG0000851_0,HTH-type_transcriptional_regulator_SgrR,465547,467412
3861,0,OG0001562,7-cyano-7-deazaguanine_synthase,464852,465547
3862,0,OG0001561,Long-chain_acyl-CoA_thioesterase_FadM,464402,464800
3863,0,OG0001560,ComE_operon_protein_1,463937,464308
3864,0,OG0001559,Peptidyl-prolyl_cis-trans_isomerase_D,461915,463786
3865,0,OG0001558,DNA-binding_protein_HU-beta,461451,461723
3866,0,OG0001557,Lon_protease,458888,461242
3867,0,OG0001556,ATP-dependent_Clp_protease_ATP-binding_subunit_ClpX,457426,458700
3868,0,OG0001555,ATP-dependent_Clp_protease_proteolytic_subunit,456677,457300
3869,0,OG0001554,Trigger_factor,455133,456431
3870,0,OG0001553,DNA-binding_transcriptional_regulator_BolA,454475,454789
3871,0,OG0001552,hypothetical_protein,453589,454167
3872,0,OG0001551,hypothetical_protein,452070,453545
3873,0,PG0000850_0,Cytochrome_bo_3__ubiquinol_oxidase_subunit_2,450641,452070
3874,0,OG0001550,Cytochrome_bo_3__ubiquinol_oxidase_subunit_1,448650,450641
3875,0,OG0001549,Cytochrome_bo_3__ubiquinol_oxidase_subunit_3,448046,448660
3876,0,OG0002808,Cytochrome_bo_3__ubiquinol_oxidase_subunit_4,447717,448046
3877,0,OG0001548,Protoheme_IX_farnesyltransferase,446815,447705
3878,0,OG0001547,Inner_membrane_transport_protein_YajR,445302,446666
3879,0,OG0001546,hypothetical_protein,444683,445174
3880,0,PG0000849_0,2-dehydropantoate_2-reductase,443641,444683
3881,0,OG0001545,hypothetical_protein,443051,443641
3882,0,OG0001544,tRNA_sulfurtransferase,441549,442997
3883,0,OG0001543,Exodeoxyribonuclease_7_small_subunit,441101,441343
3884,0,OG0001542,Farnesyl_diphosphate_synthase,440202,441101
3885,0,OG0001541,1-deoxy-D-xylulose-5-phosphate_synthase,438315,440177
3886,0,OG0001540,L-glyceraldehyde_3-phosphate_reductase,437161,438135
3887,0,OG0001539,Phosphatidylglycerophosphatase_A,436589,437107
3888,0,OG0001538,Thiamine-monophosphate_kinase,435634,436611
3889,0,OG0001537,N_utilization_substance_protein_B,435137,435556
3890,0,OG0001536,6_7-dimethyl-8-ribityllumazine_synthase,434647,435117
3891,0,OG0001535,Riboflavin_biosynthesis_protein_RibD,433455,434558
3892,0,OG0001534,Transcriptional_repressor_NrdR,433002,433451
3893,0,PG0000848_0,putative_lipoprotein_YajI,432013,433002
3894,0,OG0001533,Nucleoside-specific_channel-forming_protein_tsx,431129,432013
3895,0,OG0001532,hypothetical_protein,430605,430952
3896,0,OG0001531,hypothetical_protein,429505,430476
3897,0,PG0000377_0,Modulator_protein_MzrA,427619,429505
3898,0,PG0000376_0,hypothetical_protein,427264,427680
3899,0,PG0000847_0,Queuine_tRNA-ribosyltransferase,426081,427287
3900,0,OG0001530,S-adenosylmethionine_tRNA_ribosyltransferase-isomerase,425011,426081
3901,0,OG0001529,Acyl_carrier_protein_phosphodiesterase,424337,424918
3902,0,PG0000846_0,Maltodextrin_glucosidase,422359,424337
3903,0,OG0001528,Proline-specific_permease_ProY,420986,422359
3904,0,OG0001527,Branched-chain_amino_acid_transport_system_2_carrier_protein,419591,420910
3905,0,OG0001526,Phosphate_regulon_sensor_protein_PhoR,417889,419184
3906,0,OG0001525,Phosphate_regulon_transcriptional_regulatory_protein_PhoB,417142,417831
3907,0,OG0001524,Nuclease_SbcCD_subunit_D,415750,416952
3908,0,PG0000845_0,Nuclease_SbcCD_subunit_C,412565,415750
3909,0,PG0000844_0,Inner_membrane_transport_protein_YdhP,411052,412607
3910,0,OG0001523,Fructokinase,410144,411052
3911,0,OG0001522,Recombination-associated_protein_RdgC,409108,410085
3912,0,OG0004172,hypothetical_protein,408628,408747
3913,0,OG0001521,hypothetical_protein,408177,408461
3914,0,OG0001520,hypothetical_protein,407428,408105
3915,0,OG0001519,hypothetical_protein,406979,407170
3916,0,OG0001518,Shikimate_kinase_2,406405,406929
3917,0,OG0001517,hypothetical_protein,405764,406222
3918,0,OG0002807,Pyrroline-5-carboxylate_reductase,404835,405644
3919,0,OG0001516,putative_diguanylate_cyclase_AdrA,403703,404818
3920,0,OG0001515,Phosphate_starvation-inducible_protein_PsiF,403281,403601
3921,0,PG0000843_0,Alkaline_phosphatase,401646,403281
3922,0,OG0002806,Anti-adapter_protein_IraP,401386,401646
3923,0,OG0002805,D-alanine--D-alanine_ligase_A,399829,400923
3924,0,OG0003296,hypothetical_protein,399593,399805
3925,0,OG0003295,Inner_membrane_protein_YaiY,399025,399333
3926,0,OG0003294,hypothetical_protein,397872,398966
3927,0,PG0002804_0,Peptide_antibiotic_transporter_SbmA,396434,397872
3928,0,OG0004071,hypothetical_protein,396333,396434
3929,0,OG0003293,D-alanyl-D-alanine-_carboxypeptidase/endopeptidase_AmpH,395130,396287
3930,0,PG0001514_0,hypothetical_protein,394418,395130
3931,0,PG0000129_1,Pertactin_autotransporter,392901,394506
3932,0,PG0000049_1,hypothetical_protein,392605,393021
3933,0,PG0000015_1,hypothetical_protein,391711,392602
3934,0,PG0000129_0,Pertactin_autotransporter,389727,391739
3935,0,OG0001513,Delta-aminolevulinic_acid_dehydratase,388753,389727
3936,0,OG0003233,Alpha-ketoglutarate-dependent_taurine_dioxygenase,387795,388646
3937,0,OG0003232,Putative_aliphatic_sulfonates_transport_permease_protein_SsuC,386971,387798
3938,0,OG0003231,Taurine_import_ATP-binding_protein_TauB,386207,386974
3939,0,OG0003230,Taurine-binding_periplasmic_protein,385232,386194
3940,0,PG0003599_0,N-acetyl-alpha-D-glucosaminyl_L-malate_deacetylase_1,384043,385232
3941,0,OG0006102,hypothetical_protein,383945,384043
3942,0,PG0003611_0,Poly-beta-1_6-N-acetyl-D-glucosamine_synthase,382579,383945
3943,0,PG0000026_0,hypothetical_protein,381716,382739
3944,0,PG0000035_0,hypothetical_protein,381287,381674
3945,0,PG0004291_0,UDP-3-O-_3-hydroxymyristoyl_glucosamine_N-acyltransferase,380842,381351
3946,0,PG0003560_0,hypothetical_protein,379881,380844
3947,0,OG0001512,Transcriptional_repressor_FrmR,379606,379881
3948,0,OG0001511,S-_hydroxymethyl_glutathione_dehydrogenase,378462,379571
3949,0,PG0000486_0,S-formylglutathione_hydrolase_FrmB,377311,378462
3950,0,PG0002803_0,hypothetical_protein,376670,377535
3951,0,PG0003576_0,3-_3-hydroxy-phenyl_propionate_transporter,374881,376772
3952,0,OG0003617,4-hydroxy-2-oxovalerate_aldolase,373868,374881
3953,0,OG0003618,Acetaldehyde_dehydrogenase,372921,373871
3954,0,PG0003566_0,2-keto-4-pentenoate_hydratase,372105,372921
3955,0,PG0003556_0,2-hydroxy-6-oxononadienedioate/2-hydroxy-6-_oxononatrienedioate_hydrolase,371221,372115
3956,0,OG0003626,2_3-dihydroxyphenylpropionate/2__3-dihydroxicinnamic_acid_1_2-dioxygenase,370277,371221
3957,0,PG0003588_0,3-_3-hydroxy-phenyl_propionate/3-hydroxycinnamic_acid_hydroxylase,368420,370277
3958,0,OG0003625,DNA-binding_transcriptional_repressor_YiaJ,367587,368420
3959,0,PG0000295_0,Lactose_operon_repressor,366305,367587
3960,0,PG0001510_0,Beta-galactosidase,363179,366428
3961,0,PG0003229_0,Lactose_permease,361860,363231
3962,0,PG0003607_0,Galactoside_O-acetyltransferase,361146,361926
3963,0,PG0003818_0,putative_transporter_YycB,359959,361249
3964,0,OG0003859,Cyanate_hydratase,359489,359959
3965,0,OG0003858,Carbonic_anhydrase_1,358799,359458
3966,0,OG0003857,HTH-type_transcriptional_regulator_CynR,357791,358690
3967,0,OG0003442,Cytosine_deaminase,356171,357454
3968,0,PG0003427_0,Cytosine_permease,354592,356171
3969,0,PG0003441_0,Acetyl-coenzyme_A_synthetase,352666,354922
3970,0,OG0003468,2-methylcitrate_dehydratase,351215,352666
3971,0,OG0003467,2-methylcitrate_synthase,350012,351181
3972,0,OG0004649,hypothetical_protein,349518,349964
3973,0,OG0003440,2-methylisocitrate_lyase,348682,349572
3974,0,OG0003439,Propionate_catabolism_operon_regulatory_protein,346857,348443
3975,0,OG0003494,Multiple_stress_resistance_protein_BhsA,346484,346759
3976,0,PG0003438_0,Threonine_efflux_protein,344991,346484
3977,0,PG0003879_0,hypothetical_protein,343933,345666
3978,0,PG0003545_0,Aldehyde_reductase_YahK,342507,344176
3979,0,PG0003544_0,N-isopropylammelide_isopropyl_amidohydrolase,341115,342884
3980,0,PG0003549_0,Carbamate_kinase_2,340089,341125
3981,0,PG0004302_0,hypothetical_protein,339743,340165
3982,0,PG0000134_0,hypothetical_protein,338325,339769
3983,0,PG0003505_0,Succinate--CoA_ligase_[ADP-forming]_subunit_alpha,336788,338325
3984,0,PG0003526_0,hypothetical_protein,335885,336778
3985,0,PG0003437_0,hypothetical_protein,335022,335925
3986,0,PG0003426_0,hypothetical_protein,334433,335280
3987,0,PG0003330_0,putative_HTH-type_transcriptional_regulator_YahB,333459,334525
3988,0,PG0000248_0,Cyclic_di-GMP_phosphodiesterase_YahA,331496,333501
3989,0,PG0003406_0,High-affinity_choline_transport_protein,329334,332371
3990,0,OG0003436,HTH-type_transcriptional_regulator_BetI,328747,329334
3991,0,PG0003405_0,NAD/NADP-dependent_betaine_aldehyde_dehydrogenase,327247,328747
3992,0,PG0003404_0,Oxygen-dependent_choline_dehydrogenase,325364,327261
3993,0,PG0003493_0,hypothetical_protein,324453,325577
3994,0,OG0003504,Lactate_utilization_protein_C,323758,324453
3995,0,PG0003329_0,Lactate_utilization_protein_B,322327,323758
3996,0,PG0003403_0,Lactate_utilization_protein_A,321081,322338
3997,0,OG0003525,RCS-specific_HTH-type_transcriptional_activator_RclR,320227,321081
3998,0,PG0003435_0,putative_pyridine_nucleotide-disulfide_oxidoreductase_RclA,318319,320227
3999,0,PG0003466_0,Inner_membrane_protein_RclC,317136,318676
4000,0,PG0003425_0,Right_origin-binding_protein,316453,317726
4001,0,PG0000015_0,hypothetical_protein,315590,316450
4002,0,PG0000049_0,hypothetical_protein,315244,315587
4003,0,PG0000155_0,Invasin,313242,315291
4004,0,OG0003695,putative_membrane_protein_YkgR,313141,313242
4005,0,PG0000183_0,50S_ribosomal_protein_L31_type_B,312514,313141
4006,0,OG0003543,50S_ribosomal_protein_L36_2,312374,312514
4007,0,PG0003555_0,HTH-type_transcriptional_regulator_EcpR,310671,312374
4008,0,PG0003565_0,Common_pilus_major_fimbrillin_subunit_EcpA,310026,310746
4009,0,OG0003574,putative_fimbrial_chaperone_EcpB,309358,310026
4010,0,PG0003434_0,putative_outer_membrane_usher_protein_EcpC,306817,309358
4011,0,OG0003573,Fimbria_adhesin_EcpD,305174,306817
4012,0,OG0003572,putative_fimbrial_chaperone_EcpE,304495,305205
4013,0,PG0000176_0,Inner_membrane_protein_YagU,302573,304495
4014,0,OG0003948,Putative_xanthine_dehydrogenase_YagT_iron-sulfur-binding_subunit,301884,302573
4015,0,OG0003958,Putative_xanthine_dehydrogenase_YagS_FAD-binding_subunit,300931,301887
4016,0,OG0003947,Putative_xanthine_dehydrogenase_YagR_molybdenum-binding_subunit,298736,300934
4017,0,OG0003946,hypothetical_protein,297770,298726
4018,0,PG0003942_0,HTH-type_transcriptional_regulator_PgrR,297021,297770
4019,0,OG0005353,Tyrosine_recombinase_XerC,295696,297021
4020,0,OG0005352,hypothetical_protein,295139,295579
4021,0,OG0005391,hypothetical_protein,294918,295142
4022,0,OG0005133,hypothetical_protein,293945,294799
4023,0,OG0005132,hypothetical_protein,293220,293918
4024,0,PG0000089_0,hypothetical_protein,292231,293220
4025,0,OG0005411,hypothetical_protein,291500,292231
4026,0,PG0000003_3,hypothetical_protein,291026,291500
4027,0,PG0000000_3,hypothetical_protein,290305,291071
4028,0,PG0000177_0,Ornithine_carbamoyltransferase_subunit_I,289162,290649
4029,0,OG0005477,Transcriptional_regulator_KdgR,288404,289162
4030,0,OG0005448,Beta-xylosidase,286789,288399
4031,0,PG0005447_0,Inner_membrane_symporter_YicJ,285168,286789
4032,0,PG0004325_0,Dihydroxy-acid_dehydratase,283186,285395
4033,0,PG0004171_0,putative_2-keto-3-deoxy-galactonate_aldolase_YagE,281971,283201
4034,0,PG0004403_0,hypothetical_protein,280735,282278
4035,0,PG0000033_1,Putative_antitoxin_YfjZ,280362,280829
4036,0,PG0000014_1,hypothetical_protein,279875,280385
4037,0,PG0000003_2,hypothetical_protein,279555,280024
4038,0,PG0000000_2,hypothetical_protein,279176,279600
4039,0,OG0004543,hypothetical_protein,278814,279176
4040,0,OG0004525,sn-glycerol-3-phosphate_import_ATP-binding_protein_UgpC,277756,278802
4041,0,OG0005200,Homocysteine_S-methyltransferase,276715,277647
4042,0,PG0005175_0,Amino-acid_permease_RocC,275248,276715
4043,0,OG0005122,hypothetical_protein,275159,275248
4044,0,PG0000042_0,hypothetical_protein,273992,275159
4045,0,PG0003577_0,Group_II_intron-encoded_protein_LtrA,272255,274101
4046,0,PG0000011_0,hypothetical_protein,271754,272847
4047,0,PG0000099_0,hypothetical_protein,270646,272016
4048,0,PG0000014_0,hypothetical_protein,270182,270603
4049,0,OG0005306,HTH-type_transcriptional_regulator_PerR,269289,270182
4050,0,PG0000040_0,GTPase_Era,268005,269289
4051,0,PG0000043_0,hypothetical_protein,266967,268097
4052,0,PG0004464_0,Lipoprotein_YfjS,266087,267184
4053,0,PG0004316_0,hypothetical_protein,265543,266110
4054,0,PG0000211_0,hypothetical_protein,265206,265620
4055,0,PG0000044_0,Antirestriction_protein_KlcA,264732,265304
4056,0,PG0000037_0,hypothetical_protein,264247,264748
4057,0,PG0000038_0,hypothetical_protein,264007,264256
4058,0,PG0000033_0,Putative_antitoxin_YfjZ,263669,264026
4059,0,PG0000036_0,putative_toxin_YpjF,263212,263690
4060,0,OG0005121,hypothetical_protein,263108,263212
4061,0,OG0003292,Gamma-glutamyl_phosphate_reductase,261503,262756
4062,0,OG0003291,Glutamate_5-kinase,260388,261491
4063,0,PG0003103_0,Outer_membrane_pore_protein_E,259006,260388
4064,0,PG0002802_0,Sigma_factor-binding_protein_Crl,258620,259045
4065,0,PG0000003_1,hypothetical_protein,258300,258734
4066,0,PG0000000_1,hypothetical_protein,257771,258345
4067,0,OG0003290,2_6-dihydropseudooxynicotine_hydrolase,256527,257771
4068,0,OG0003289,Xanthine_phosphoribosyltransferase,255977,256435
4069,0,PG0002801_0,Cytosol_non-specific_dipeptidase,254202,255977
4070,0,OG0003385,Peptide_chain_release_factor_2,253702,254202
4071,0,PG0000310_0,hypothetical_protein,253161,253702
4072,0,OG0003288,putative_N-acetyltransferase_YafP,252787,253161
4073,0,PG0004115_0,mRNA_interferase_YafO,252298,252787
4074,0,PG0004135_0,Antitoxin_YafN,251953,252301
4075,0,OG0003228,DNA_polymerase_IV,250898,251953
4076,0,OG0003227,Chemotaxis_protein_LafU,250192,250827
4077,0,PG0000842_0,Flagellar_biosynthesis_protein_FlhA,248134,250192
4078,0,PG0003992_0,REP-associated_tyrosine_transposase,247461,248358
4079,0,OG0003102,Murein_DD-endopeptidase_MepH,246835,247461
4080,0,OG0004000,Antitoxin_DinJ,246242,246502
4081,0,OG0004150,mRNA_interferase_YafQ,245961,246239
4082,0,OG0002800,hypothetical_protein,245065,245805
4083,0,OG0002799,Putative_glutamine_amidotransferase_YafJ,244327,245094
4084,0,OG0002798,Phosphoheptose_isomerase,243543,244121
4085,0,PG0001509_0,Acyl-coenzyme_A_dehydrogenase,240816,243543
4086,0,OG0002797,Inhibitor_of_vertebrate_lysozyme,240370,240816
4087,0,OG0002796,2-oxoglutaramate_amidase,239419,240189
4088,0,PG0004170_0,hypothetical_protein,238736,239419
4089,0,OG0004176,hypothetical_protein,238257,238736
4090,0,PG0003840_0,hypothetical_protein,236798,238257
4091,0,OG0001508,DNA_polymerase_III_subunit_epsilon,236058,236798
4092,0,OG0001507,Ribonuclease_HI,235535,236002
4093,0,OG0001506,Ubiquinone/menaquinone_biosynthesis_C-methyltransferase_UbiE,234816,235538
4094,0,OG0001505,Hydroxyacylglutathione_hydrolase_GloB,234027,234782
4095,0,OG0001504,Membrane-bound_lytic_murein_transglycosylase_D,232597,233817
4096,0,OG0001503,putative_methyltransferase_YcgJ,231926,232549
4097,0,OG0001502,hypothetical_protein,231143,231922
4098,0,OG0001501,HTH-type_transcriptional_regulator_DmlR,229967,230881
4099,0,PG0003375_0,2_5-diketo-D-gluconic_acid_reductase_B,225212,229967
4100,0,PG0000001_0,hypothetical_protein,223408,229167
4101,0,PG0000485_0,D-glycero-beta-D-manno-heptose-1_7-bisphosphate_7-phosphatase,222645,224958
4102,0,PG0000841_0,Methionine_import_ATP-binding_protein_MetN,221621,222833
4103,0,PG0000840_0,D-methionine_transport_system_permease_protein_MetI,220928,221614
4104,0,PG0000839_0,D-methionine-binding_lipoprotein_MetQ,219995,220968
4105,0,OG0001500,Outer_membrane_lipoprotein_RcsF,219591,219995
4106,0,PG0000838_0,tRNA__adenine_37_-N6_-methyltransferase,218775,219591
4107,0,PG0000837_0,Proline--tRNA_ligase,217003,218887
4108,0,PG0000309_0,hypothetical_protein,215979,217057
